brand_name,brand_slug,era,search_query,ebay_url,amazon_url
"Abercrombie & Fitch","abercrombie-fitch","Modern (2020s)","Abercrombie & Fitch clothing","https://www.ebay.com/sch/i.html?_nkw=Abercrombie%20%26%20Fitch%20clothing&_sacat=11450","https://www.amazon.com/s?k=Abercrombie%20%26%20Fitch%20clothing&i=fashion"
"Abercrombie & Fitch","abercrombie-fitch","Pre-1920s","vintage Pre-1920s Abercrombie & Fitch clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Abercrombie%20%26%20Fitch%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Abercrombie%20%26%20Fitch%20clothing&i=fashion"
"Adidas","adidas","1920s","vintage 1920s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","1930s","vintage 1930s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","1940s","vintage 1940s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","1950s","vintage 1950s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","1960s","vintage 1960s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","1970s","vintage 1970s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","1980s","vintage 1980s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","1990s","vintage 1990s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","2000s","vintage 2000s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","2010s","vintage 2010s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Adidas%20clothing&i=fashion"
"Adidas","adidas","Modern (2020s)","Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=Adidas%20clothing&i=fashion"
"Adidas","adidas","Pre-1920s","vintage Pre-1920s Adidas clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Adidas%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Adidas%20clothing&i=fashion"
"Admiral","admiral","1920s","vintage 1920s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","1930s","vintage 1930s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","1940s","vintage 1940s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","1950s","vintage 1950s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","1960s","vintage 1960s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","1970s","vintage 1970s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","1980s","vintage 1980s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","1990s","vintage 1990s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","2000s","vintage 2000s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","2010s","vintage 2010s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Admiral%20clothing&i=fashion"
"Admiral","admiral","Modern (2020s)","Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=Admiral%20clothing&i=fashion"
"Admiral","admiral","Pre-1920s","vintage Pre-1920s Admiral clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Admiral%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Admiral%20clothing&i=fashion"
"Aeropostale","aeropostale","1920s","vintage 1920s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","1930s","vintage 1930s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","1940s","vintage 1940s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","1950s","vintage 1950s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","1960s","vintage 1960s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","1970s","vintage 1970s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","1980s","vintage 1980s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","1990s","vintage 1990s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","2000s","vintage 2000s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","2010s","vintage 2010s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","Modern (2020s)","Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=Aeropostale%20clothing&i=fashion"
"Aeropostale","aeropostale","Pre-1920s","vintage Pre-1920s Aeropostale clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Aeropostale%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Aeropostale%20clothing&i=fashion"
"Airwalk","airwalk","1920s","vintage 1920s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","1930s","vintage 1930s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","1940s","vintage 1940s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","1950s","vintage 1950s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","1960s","vintage 1960s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","1970s","vintage 1970s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","1980s","vintage 1980s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","1990s","vintage 1990s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","2000s","vintage 2000s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","2010s","vintage 2010s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","Modern (2020s)","Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=Airwalk%20clothing&i=fashion"
"Airwalk","airwalk","Pre-1920s","vintage Pre-1920s Airwalk clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Airwalk%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Airwalk%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","1920s","vintage 1920s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","1930s","vintage 1930s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","1940s","vintage 1940s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","1950s","vintage 1950s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","1960s","vintage 1960s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","1970s","vintage 1970s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","1980s","vintage 1980s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","1990s","vintage 1990s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","2000s","vintage 2000s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","2010s","vintage 2010s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","Modern (2020s)","Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=Alstyle%20(AAA)%20clothing&i=fashion"
"Alstyle (AAA)","alstyle-aaa","Pre-1920s","vintage Pre-1920s Alstyle (AAA) clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Alstyle%20(AAA)%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Alstyle%20(AAA)%20clothing&i=fashion"
"American Apparel","american-apparel","1920s","vintage 1920s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","1930s","vintage 1930s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","1940s","vintage 1940s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","1950s","vintage 1950s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","1960s","vintage 1960s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","1970s","vintage 1970s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","1980s","vintage 1980s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","1990s","vintage 1990s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","2000s","vintage 2000s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","2010s","vintage 2010s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","Modern (2020s)","American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=American%20Apparel%20clothing&i=fashion"
"American Apparel","american-apparel","Pre-1920s","vintage Pre-1920s American Apparel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20American%20Apparel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20American%20Apparel%20clothing&i=fashion"
"American Eagle","american-eagle","1920s","vintage 1920s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","1930s","vintage 1930s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","1940s","vintage 1940s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","1950s","vintage 1950s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","1960s","vintage 1960s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","1970s","vintage 1970s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","1980s","vintage 1980s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","1990s","vintage 1990s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","2000s","vintage 2000s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","2010s","vintage 2010s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","Modern (2020s)","American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=American%20Eagle%20clothing&i=fashion"
"American Eagle","american-eagle","Pre-1920s","vintage Pre-1920s American Eagle clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20American%20Eagle%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20American%20Eagle%20clothing&i=fashion"
"Anvil","anvil","1920s","vintage 1920s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","1930s","vintage 1930s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","1940s","vintage 1940s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","1950s","vintage 1950s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","1960s","vintage 1960s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","1970s","vintage 1970s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","1980s","vintage 1980s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","1990s","vintage 1990s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","2000s","vintage 2000s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","2010s","vintage 2010s Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Anvil%20clothing&i=fashion"
"Anvil","anvil","Modern (2020s)","Anvil clothing","https://www.ebay.com/sch/i.html?_nkw=Anvil%20clothing&_sacat=11450","https://www.amazon.com/s?k=Anvil%20clothing&i=fashion"
